"","AGEP","RACAIAN","RACASN","RACBLK","RACSOR","RACWHT","ESR_label","SCHL_label","WAGP","YOEP","CITWP","years_to_nat"
"3893",30,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",50000,1998,2010,12
"3894",44,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",60000,2004,2016,12
"3895",80,"0","0","0","0","1","Not in labor force","Doctorate degree",0,1963,1993,30
"3896",51,"0","0","0","0","1","Civilian employed, at work","1 or more years of college credit, no degree",98000,1970,1988,18
"3897",79,"0","0","0","1","0","Not in labor force","Regular high school diploma",0,1960,1980,20
"3898",30,"0","0","0","1","0","Civilian employed, at work","1 or more years of college credit, no degree",50000,1996,2015,19
"3899",39,"0","0","0","0","1","Civilian employed, at work","Associate's degree",7900,2004,2006,2
"3900",56,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,2003,2007,4
"3901",48,"0","1","0","0","0","Civilian employed, at work","Master's degree",38000,1992,2001,9
"3902",39,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",37000,1980,2016,36
"3903",83,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1959,2000,41
"3904",70,"0","0","0","0","1","Civilian employed, at work","Doctorate degree",106000,2003,2009,6
"3905",74,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",120000,1965,1982,17
"3906",55,"0","0","0","1","0","Civilian employed, at work","Kindergarten",38000,1984,1998,14
"3907",65,"0","0","0","0","1","Civilian employed, at work","Associate's degree",29000,1971,1978,7
"3908",54,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",25000,2001,2010,9
"3909",46,"0","0","0","0","1","Civilian employed, at work","Associate's degree",80000,1999,2005,6
"3910",41,"0","0","0","0","1","Civilian employed, at work","12th grade - no diploma",15000,1993,2014,21
"3911",53,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",50000,1987,2002,15
"3912",70,"0","0","0","0","1","Not in labor force","GED or alternative credential",0,1972,1988,16
"3913",51,"0","0","0","0","1","Civilian employed, at work","Master's degree",1e+05,1974,1989,15
"3914",23,"0","0","0","0","1","Civilian employed, at work","Associate's degree",15000,1997,2010,13
"3915",58,"0","0","0","0","1","Civilian employed, at work","Grade 6",41000,1992,2007,15
"3916",59,"0","0","0","1","0","Civilian employed, at work","Bachelor's degree",60000,1985,2007,22
"3917",59,"0","0","0","1","0","Not in labor force","Associate's degree",0,1981,2007,26
"3918",56,"0","0","0","0","1","Civilian employed, at work","Some college, but less than 1 year",27000,1968,1971,3
"3919",85,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1962,1968,6
"3920",69,"0","0","0","0","1","Not in labor force","No schooling completed",0,1979,2014,35
"3921",53,"0","1","0","0","0","Civilian employed, at work","Master's degree",50000,1990,1998,8
"3922",68,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1973,1981,8
"3923",67,"0","0","0","0","1","Not in labor force","No schooling completed",0,1971,1994,23
"3924",27,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",12000,1996,2008,12
"3925",64,"0","1","0","0","0","Civilian employed, with a job but not at work","Regular high school diploma",42000,1997,2005,8
"3926",74,"0","1","0","0","0","Not in labor force","12th grade - no diploma",0,1972,1987,15
"3927",43,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",130000,2003,2012,9
"3928",65,"0","0","0","1","0","Not in labor force","Grade 7",0,1978,2000,22
"3929",28,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",8000,2001,2002,1
"3930",45,"0","0","0","1","0","Civilian employed, with a job but not at work","No schooling completed",40000,1989,2004,15
"3931",61,"0","0","0","1","0","Civilian employed, at work","Grade 4",78000,1973,1995,22
"3932",71,"0","1","0","0","0","Not in labor force","Master's degree",0,1990,1999,9
"3933",65,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",7100,1974,1996,22
"3934",79,"0","0","0","1","0","Not in labor force","Grade 3",0,1982,1998,16
"3935",70,"0","0","0","0","1","Civilian employed, at work","1 or more years of college credit, no degree",1e+05,1989,2014,25
"3936",59,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1988,1998,10
"3937",41,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",27000,1996,2005,9
"3938",94,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1978,1989,11
"3939",65,"0","0","0","0","1","Civilian employed, at work","Associate's degree",50000,1994,2000,6
"3940",64,"0","0","1","0","0","Not in labor force","1 or more years of college credit, no degree",19000,1959,1969,10
"3941",50,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",60000,1979,1985,6
"3942",55,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",18000,1996,2011,15
"3943",40,"0","0","0","1","0","Not in labor force","Regular high school diploma",0,2000,2017,17
"3944",48,"0","1","0","0","0","Civilian employed, at work","No schooling completed",52000,1980,2005,25
"3945",94,"0","0","0","1","1","Not in labor force","No schooling completed",0,1929,1996,67
"3946",52,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",65000,1991,2000,9
"3947",22,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",15000,2000,2009,9
"3948",71,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",0,1959,1968,9
"3949",49,"0","0","0","0","1","Civilian employed, at work","1 or more years of college credit, no degree",56000,1985,2003,18
"3950",67,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",12000,1992,2008,16
"3951",56,"0","0","0","1","0","Civilian employed, at work","GED or alternative credential",65000,1980,1994,14
"3952",62,"1","0","0","1","0","Civilian employed, at work","1 or more years of college credit, no degree",41000,1968,2018,50
"3953",46,"0","1","0","0","0","Unemployed","Associate's degree",0,1999,2003,4
"3954",82,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1980,1990,10
"3955",45,"0","0","0","0","1","Civilian employed, at work","Associate's degree",25000,1993,1999,6
"3956",56,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",20000,1989,2006,17
"3957",61,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1979,2002,23
"3958",83,"0","1","0","0","0","Not in labor force","No schooling completed",0,1994,1995,1
"3959",61,"0","1","0","0","0","Civilian employed, at work","Some college, but less than 1 year",176000,1989,1998,9
"3960",38,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",55000,2007,2012,5
"3961",59,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1986,1993,7
"3962",44,"0","1","0","0","0","Civilian employed, at work","Master's degree",24000,1978,1986,8
"3963",82,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1967,1979,12
"3964",46,"0","1","0","0","0","Civilian employed, at work","Associate's degree",71000,1995,2014,19
"3965",54,"0","1","0","0","0","Civilian employed, with a job but not at work","Grade 10",13000,1971,1979,8
"3966",45,"0","0","0","0","1","Civilian employed, at work","Professional degree beyond a bachelor's degree",152000,2001,2005,4
"3967",58,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",0,1981,1999,18
"3968",20,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",30000,2010,2016,6
"3969",72,"0","0","0","1","0","Not in labor force","No schooling completed",0,1975,1995,20
"3970",67,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1974,1979,5
"3971",63,"0","1","0","0","0","Not in labor force","12th grade - no diploma",0,1990,1996,6
"3972",52,"0","1","0","0","0","Civilian employed, at work","Master's degree",80000,1992,2010,18
"3973",43,"0","1","0","0","0","Civilian employed, at work","Master's degree",565000,2001,2018,17
"3974",30,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",30000,1991,2007,16
"3975",28,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",15000,1998,2005,7
"3976",60,"0","1","0","0","0","Not in labor force","Regular high school diploma",0,1980,1985,5
"3977",44,"0","1","0","0","0","Civilian employed, at work","Associate's degree",0,1979,1992,13
"3978",54,"0","0","0","0","1","Not in labor force","Grade 3",0,1988,2002,14
"3979",66,"0","0","0","1","1","Not in labor force","Grade 11",0,1970,2000,30
"3980",76,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1973,1986,13
"3981",83,"1","0","0","1","0","Not in labor force","Grade 2",0,1970,1996,26
"3982",39,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",170000,1990,2018,28
"3983",70,"0","0","0","0","1","Not in labor force","Grade 6",0,1963,1985,22
"3984",53,"0","0","0","0","1","Civilian employed, at work","1 or more years of college credit, no degree",0,1984,2018,34
"3985",52,"0","0","0","0","1","Civilian employed, at work","12th grade - no diploma",40000,2003,2007,4
"3986",62,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1972,2007,35
"3987",35,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",60000,1983,1998,15
"3988",67,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1983,1984,1
"3989",50,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",40000,1992,1996,4
"3990",54,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",17300,1975,1989,14
"3991",71,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,2000,2003,3
"3992",30,"0","0","0","0","1","Civilian employed, at work","Professional degree beyond a bachelor's degree",140000,1995,1997,2
"3993",49,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1996,2003,7
"3994",62,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",150000,1987,1995,8
"3995",51,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",32500,2002,2004,2
"3996",65,"0","0","0","1","0","Not in labor force","Grade 9",0,1980,1996,16
"3997",59,"0","1","0","0","0","Unemployed","Bachelor's degree",0,1981,1995,14
"3998",58,"0","0","0","1","0","Civilian employed, at work","No schooling completed",120000,1963,1986,23
"3999",47,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",24000,1999,2010,11
"4000",58,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1974,1984,10
"4001",62,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",26000,1966,2011,45
"4002",43,"0","0","0","1","0","Civilian employed, at work","GED or alternative credential",30000,1996,2017,21
"4003",51,"0","0","0","0","1","Civilian employed, with a job but not at work","Bachelor's degree",2e+05,1968,1995,27
"4004",86,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1941,1950,9
"4005",29,"0","1","0","0","0","Civilian employed, at work","Master's degree",70000,2006,2012,6
"4006",81,"0","1","0","0","0","Not in labor force","Grade 9",0,2008,2012,4
"4007",30,"0","0","0","0","1","Civilian employed, at work","1 or more years of college credit, no degree",51000,1991,2001,10
"4008",33,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,2000,2008,8
"4009",43,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",20000,1992,2007,15
"4010",56,"0","1","0","0","0","Civilian employed, at work","Associate's degree",12800,1994,2003,9
"4011",44,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",30000,2000,2008,8
"4012",56,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",18000,1975,1980,5
"4013",40,"0","0","0","0","1","Civilian employed, at work","Grade 10",75000,1994,2017,23
"4014",44,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",12000,1978,1995,17
"4015",57,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1989,1994,5
"4016",42,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",157000,1980,1998,18
"4017",54,"0","0","0","1","0","Civilian employed, at work","Master's degree",72000,1985,2003,18
"4018",47,"0","0","0","0","1","Not in labor force","Associate's degree",0,1999,2008,9
"4019",50,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",70000,1997,2007,10
"4020",77,"0","0","0","0","1","Not in labor force","Grade 6",0,1972,2000,28
"4021",74,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",4800,1979,2003,24
"4022",58,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1975,1990,15
"4023",51,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",0,1998,2017,19
"4024",48,"0","0","0","1","0","Civilian employed, at work","Grade 5",32000,1988,2015,27
"4025",60,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1989,1997,8
"4026",56,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",20000,1998,2003,5
"4027",59,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,2003,2008,5
"4028",30,"0","0","0","0","1","Civilian employed, at work","1 or more years of college credit, no degree",16000,2003,2008,5
"4029",49,"0","0","0","1","0","Civilian employed, at work","Bachelor's degree",50000,1987,2002,15
"4030",65,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1985,1999,14
"4031",25,"0","0","0","1","0","Civilian employed, at work","Some college, but less than 1 year",40000,1995,2014,19
"4032",48,"0","1","0","0","0","Unemployed","Bachelor's degree",3700,1998,2015,17
"4033",78,"0","1","0","0","0","Not in labor force","Master's degree",0,1979,1985,6
"4034",57,"0","1","0","0","0","Not in labor force","Associate's degree",0,1983,1996,13
"4035",40,"0","1","0","0","0","Civilian employed, at work","Master's degree",180000,2001,2017,16
"4036",40,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",140000,1994,2000,6
"4037",71,"0","1","0","0","0","Civilian employed, at work","Associate's degree",0,1982,2004,22
"4038",53,"0","1","0","0","0","Civilian employed, with a job but not at work","Bachelor's degree",0,2011,2016,5
"4039",21,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,2000,2015,15
"4040",50,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",27700,1990,2013,23
"4041",73,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1993,2007,14
"4042",41,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",96000,1980,1985,5
